Model,Feature Set,Kernel,C,Gamma,Degree,Coef0,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1 Mean,F1 Std
"SVM (kernel=poly, C=0.01, gamma=0.1, degree=4, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,0.1,4,1.0,0.7142857142857142,0.07377111135633174,0.6531207354736767,0.07655287935843731,0.9636363636363636,0.07272727272727271,0.7740204342273307,0.05340576326922693
"SVM (kernel=poly, C=100, gamma=0.01, degree=4, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,0.01,4,0.1,0.7142857142857142,0.07377111135633174,0.6531207354736767,0.07655287935843731,0.9636363636363636,0.07272727272727271,0.7740204342273307,0.05340576326922693
"SVM (kernel=poly, C=0.1, gamma=scale, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,scale,2,1.0,0.7523809523809524,0.09712418121129113,0.7359451659451659,0.10869537462912907,0.8327272727272728,0.10358850569632083,0.773916083916084,0.08115070511512329
"SVM (kernel=poly, C=1, gamma=0.1, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,0.1,2,0.1,0.7238095238095238,0.05553287518900288,0.665162680456798,0.05639838764212733,0.9254545454545454,0.06861077186950255,0.7718095238095237,0.04503704698253463
"SVM (kernel=poly, C=0.01, gamma=1, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,1,2,1.0,0.7238095238095238,0.05553287518900288,0.665162680456798,0.05639838764212733,0.9254545454545454,0.06861077186950255,0.7718095238095237,0.04503704698253463
"SVM (kernel=poly, C=1, gamma=scale, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,scale,2,0.1,0.7238095238095238,0.05553287518900288,0.665162680456798,0.05639838764212733,0.9254545454545454,0.06861077186950255,0.7718095238095237,0.04503704698253463
"SVM (kernel=poly, C=0.1, gamma=scale, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,scale,5,1.0,0.7333333333333333,0.07126966450997983,0.6837362637362638,0.05830765502871361,0.889090909090909,0.06764027359177552,0.7717948717948719,0.05448340861763022
"SVM (kernel=sigmoid, C=100, gamma=0.01, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,100.0,0.01,3,0.0,0.7523809523809524,0.06998542122237651,0.7519477581242289,0.09503704821960601,0.8090909090909092,0.08795190270871144,0.7698412698412699,0.03822728437711841
"SVM (kernel=poly, C=0.01, gamma=scale, degree=4, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,scale,4,1.0,0.7047619047619047,0.08192690730516786,0.6465847877612584,0.08294210928150855,0.9636363636363636,0.07272727272727271,0.7687294289363255,0.0575875035660312
"SVM (kernel=rbf, C=10, gamma=0.01, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,10.0,0.01,3,0.0,0.7619047619047619,0.09035079029052513,0.7601515151515151,0.10233679250441567,0.7890909090909091,0.11704346865040785,0.7686630718209665,0.08979907466205826
"SVM (kernel=poly, C=10, gamma=0.001, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,0.001,2,1.0,0.7523809523809523,0.08728715609439697,0.7377272727272727,0.09350387802979922,0.8109090909090909,0.09998346970812741,0.768061568061568,0.07873047845612446
"SVM (kernel=rbf, C=10, gamma=0.001, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,10.0,0.001,3,0.0,0.7523809523809523,0.08728715609439697,0.7377272727272727,0.09350387802979922,0.8109090909090909,0.09998346970812741,0.768061568061568,0.07873047845612446
"SVM (kernel=poly, C=0.1, gamma=scale, degree=4, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,scale,4,1.0,0.7238095238095237,0.08728715609439697,0.6762362637362637,0.06986291284359268,0.889090909090909,0.06764027359177552,0.7666666666666667,0.062360956446232386
"SVM (kernel=poly, C=0.1, gamma=auto, degree=4, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,auto,4,1.0,0.7238095238095237,0.08192690730516787,0.676602564102564,0.06662042281731377,0.889090909090909,0.06764027359177552,0.7665217391304349,0.056722793657495954
"SVM (kernel=poly, C=10, gamma=0.01, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,0.01,2,0.1,0.7428571428571429,0.08302664654363186,0.7207936507936508,0.08652235208272446,0.8327272727272728,0.10358850569632083,0.766010945576163,0.06854378457024098
"SVM (kernel=poly, C=0.1, gamma=0.1, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,0.1,2,1.0,0.7428571428571429,0.08302664654363186,0.7207936507936508,0.08652235208272446,0.8327272727272728,0.10358850569632083,0.766010945576163,0.06854378457024098
"SVM (kernel=sigmoid, C=10, gamma=0.001, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,10.0,0.001,3,0.0,0.7428571428571429,0.10690449676496974,0.7189255189255188,0.09656614514047589,0.8345454545454546,0.132664991614216,0.7658260869565217,0.09158532336338916
"SVM (kernel=linear, C=0.01, gamma=scale, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",linear,0.01,scale,3,0.0,0.7428571428571429,0.10690449676496974,0.7189255189255188,0.09656614514047589,0.8345454545454546,0.132664991614216,0.7658260869565217,0.09158532336338916
"SVM (kernel=sigmoid, C=1, gamma=0.01, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1.0,0.01,3,0.1,0.7428571428571429,0.10690449676496974,0.7189255189255188,0.09656614514047589,0.8345454545454546,0.132664991614216,0.7658260869565217,0.09158532336338916
"SVM (kernel=sigmoid, C=10, gamma=0.001, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,10.0,0.001,3,0.1,0.7428571428571429,0.10690449676496974,0.7189255189255188,0.09656614514047589,0.8345454545454546,0.132664991614216,0.7658260869565217,0.09158532336338916
"SVM (kernel=sigmoid, C=1, gamma=0.01, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1.0,0.01,3,0.0,0.7428571428571429,0.10690449676496974,0.7189255189255188,0.09656614514047589,0.8345454545454546,0.132664991614216,0.7658260869565217,0.09158532336338916
"SVM (kernel=rbf, C=1, gamma=0.1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,1.0,0.1,3,0.0,0.7523809523809524,0.09233675918888244,0.7507070707070707,0.10772508249536314,0.790909090909091,0.07363075175024214,0.7654836391678497,0.07519439711623424
"SVM (kernel=rbf, C=1, gamma=auto, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,1.0,auto,3,0.0,0.7523809523809524,0.09233675918888244,0.7507070707070707,0.10772508249536314,0.790909090909091,0.07363075175024214,0.7654836391678497,0.07519439711623424
"SVM (kernel=sigmoid, C=100, gamma=0.01, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,100.0,0.01,3,0.1,0.7523809523809524,0.06998542122237651,0.7543006993006994,0.0910152419526002,0.790909090909091,0.07363075175024214,0.7654456654456654,0.04502234013531724
"SVM (kernel=poly, C=1000, gamma=0.001, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,0.001,3,0.1,0.7523809523809524,0.09233675918888244,0.7482828282828283,0.09959903287818803,0.7927272727272727,0.08802704317752875,0.7650416250416251,0.07783381529231333
"SVM (kernel=poly, C=1, gamma=0.01, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,0.01,3,1.0,0.7523809523809524,0.09233675918888244,0.7482828282828283,0.09959903287818803,0.7927272727272727,0.08802704317752875,0.7650416250416251,0.07783381529231333
"SVM (kernel=sigmoid, C=0.1, gamma=auto, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.1,auto,3,0.0,0.7428571428571429,0.12270570215928688,0.7345299145299145,0.12059656422347059,0.8163636363636364,0.12732466472735707,0.7649402771141901,0.09627460979157965
"SVM (kernel=sigmoid, C=10, gamma=0.01, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,10.0,0.01,3,1.0,0.7523809523809524,0.09233675918888246,0.76,0.10198039027185572,0.7745454545454546,0.06956773261712362,0.7632234432234433,0.07194183955755498
"SVM (kernel=poly, C=1, gamma=0.1, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,0.1,3,1.0,0.7428571428571429,0.09331389496316869,0.7313997113997115,0.10848759318551397,0.8109090909090909,0.08593674398615617,0.7631026867868973,0.07545803712870323
"SVM (kernel=poly, C=1000, gamma=0.01, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,0.01,3,0.1,0.7428571428571429,0.09331389496316869,0.7313997113997115,0.10848759318551397,0.8109090909090909,0.08593674398615617,0.7631026867868973,0.07545803712870323
"SVM (kernel=poly, C=0.01, gamma=scale, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,scale,5,1.0,0.6952380952380952,0.04856209060564556,0.6311274509803921,0.0403928707342209,0.9636363636363636,0.04453617714151235,0.7616605616605617,0.033532091449254835
"SVM (kernel=rbf, C=0.1, gamma=scale, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,0.1,scale,3,0.0,0.7333333333333334,0.0645936188869073,0.7103238265002971,0.09181982864245326,0.8545454545454547,0.14770978917519928,0.7613618909271084,0.05851916553658204
"SVM (kernel=poly, C=0.01, gamma=0.1, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,0.1,5,1.0,0.6952380952380952,0.0380952380952381,0.6307026143790849,0.03911344242204256,0.9618181818181817,0.04685126809718228,0.7606814028882993,0.031813113769437774
"SVM (kernel=poly, C=1000, gamma=0.01, degree=5, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,0.01,5,0.1,0.6952380952380952,0.0380952380952381,0.6307026143790849,0.03911344242204256,0.9618181818181817,0.04685126809718228,0.7606814028882993,0.031813113769437774
"SVM (kernel=sigmoid, C=1000, gamma=0.001, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1000.0,0.001,3,1.0,0.7428571428571428,0.03809523809523809,0.7288672438672439,0.06075471530530016,0.8090909090909092,0.08795190270871144,0.7602784739626844,0.022423539653436644
"SVM (kernel=poly, C=0.1, gamma=auto, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,auto,5,1.0,0.7238095238095239,0.10168645954315535,0.6907051282051283,0.09588638013879225,0.8490909090909092,0.04585280077424903,0.7600131752305666,0.07528799877037608
"SVM (kernel=poly, C=0.1, gamma=0.1, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,0.1,5,1.0,0.7238095238095239,0.10168645954315535,0.6907051282051283,0.09588638013879225,0.8490909090909092,0.04585280077424903,0.7600131752305666,0.07528799877037608
"SVM (kernel=sigmoid, C=0.1, gamma=0.1, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.1,0.1,3,0.1,0.7333333333333333,0.12270570215928688,0.7246398046398046,0.12557847439837888,0.8163636363636364,0.12732466472735707,0.7584185379837554,0.09596080023925688
"SVM (kernel=sigmoid, C=0.1, gamma=scale, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.1,scale,3,0.1,0.7333333333333333,0.12270570215928688,0.7246398046398046,0.12557847439837888,0.8163636363636364,0.12732466472735707,0.7584185379837554,0.09596080023925688
"SVM (kernel=sigmoid, C=0.1, gamma=auto, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.1,auto,3,0.1,0.7333333333333333,0.12270570215928688,0.7246398046398046,0.12557847439837888,0.8163636363636364,0.12732466472735707,0.7584185379837554,0.09596080023925688
"SVM (kernel=poly, C=100, gamma=0.001, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,0.001,2,0.1,0.7428571428571428,0.09805362039035238,0.7327272727272728,0.0998511288563344,0.7927272727272727,0.08802704317752875,0.7583749583749584,0.0842799041762471
"SVM (kernel=poly, C=1, gamma=0.01, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,0.01,2,1.0,0.7428571428571428,0.09805362039035238,0.7327272727272728,0.0998511288563344,0.7927272727272727,0.08802704317752875,0.7583749583749584,0.0842799041762471
"SVM (kernel=sigmoid, C=1000, gamma=0.001, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1000.0,0.001,3,0.0,0.7428571428571429,0.07737179432986627,0.7398692810457517,0.087602182757361,0.7890909090909091,0.09848438228327884,0.7565195597689877,0.060288774520501534
"SVM (kernel=linear, C=1, gamma=scale, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",linear,1.0,scale,3,0.0,0.7428571428571429,0.07737179432986627,0.7398692810457517,0.087602182757361,0.7890909090909091,0.09848438228327884,0.7565195597689877,0.060288774520501534
"SVM (kernel=poly, C=10, gamma=0.001, degree=4, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,0.001,4,1.0,0.7428571428571428,0.08832017614757812,0.7454545454545455,0.10041237288352056,0.7745454545454546,0.06956773261712362,0.7556043956043955,0.06962343822822781
"SVM (kernel=sigmoid, C=100, gamma=0.001, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,100.0,0.001,3,1.0,0.7428571428571428,0.08832017614757812,0.7454545454545455,0.10041237288352056,0.7745454545454546,0.06956773261712362,0.7556043956043955,0.06962343822822781
"SVM (kernel=poly, C=0.1, gamma=auto, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,auto,2,1.0,0.7333333333333334,0.07737179432986627,0.7162481962481964,0.08545905319223847,0.8127272727272729,0.09818181818181819,0.7547555343207517,0.06348683548472644
"SVM (kernel=poly, C=0.1, gamma=0.1, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,0.1,3,0.1,0.6761904761904762,0.055532875189002885,0.6150670794633643,0.05158720181594871,0.9818181818181818,0.036363636363636376,0.7542110507627748,0.036219912338867524
"SVM (kernel=poly, C=0.1, gamma=auto, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,auto,3,0.0,0.6761904761904762,0.055532875189002885,0.6150670794633643,0.05158720181594871,0.9818181818181818,0.036363636363636376,0.7542110507627748,0.036219912338867524
"SVM (kernel=poly, C=1, gamma=scale, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,scale,2,1.0,0.7238095238095237,0.07619047619047618,0.6935314685314685,0.08025988332734359,0.8290909090909091,0.07051170701696476,0.7527030135725787,0.06386570196397677
"SVM (kernel=poly, C=10, gamma=0.001, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,0.001,3,1.0,0.7428571428571429,0.09805362039035238,0.7552958152958154,0.10773640115364475,0.7563636363636363,0.06764027359177556,0.7518095238095238,0.0757693121397543
"SVM (kernel=poly, C=0.1, gamma=auto, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,auto,3,1.0,0.7142857142857143,0.06734350297014738,0.683141564318035,0.08519188230940383,0.8490909090909092,0.07354090333147884,0.7510351966873706,0.04756050051041412
"SVM (kernel=sigmoid, C=0.1, gamma=0.1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.1,0.1,3,0.0,0.7238095238095238,0.11428571428571427,0.7082761682761682,0.10536587053372001,0.8163636363636364,0.12732466472735707,0.7506263301915477,0.088953855304885
"SVM (kernel=sigmoid, C=0.1, gamma=scale, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.1,scale,3,0.0,0.7238095238095238,0.11428571428571427,0.7082761682761682,0.10536587053372001,0.8163636363636364,0.12732466472735707,0.7506263301915477,0.088953855304885
"SVM (kernel=poly, C=0.01, gamma=auto, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,auto,5,1.0,0.6761904761904762,0.055532875189002844,0.6166666666666667,0.053323205056812394,0.9618181818181817,0.04685126809718228,0.7498519360588325,0.04300907334762934
"SVM (kernel=sigmoid, C=1000, gamma=0.001, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1000.0,0.001,3,0.1,0.7333333333333333,0.0645936188869073,0.7270487682252389,0.07703953828105257,0.7890909090909091,0.09848438228327884,0.7492731829573935,0.046972687560696065
"SVM (kernel=rbf, C=0.1, gamma=0.1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,0.1,0.1,3,0.0,0.7142857142857143,0.07968190728895956,0.6879462041226747,0.09836341119862035,0.8545454545454547,0.14770978917519928,0.7492406788058961,0.06955998731761316
"SVM (kernel=poly, C=0.1, gamma=auto, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,auto,3,0.1,0.6666666666666667,0.05216405309573012,0.6078775369797041,0.04907122853076309,0.9818181818181818,0.036363636363636376,0.7487923315509523,0.03298359823440922
"SVM (kernel=poly, C=10, gamma=0.01, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,0.01,3,1.0,0.7333333333333334,0.08832017614757812,0.723101604278075,0.0888319980881287,0.7890909090909091,0.11704346865040785,0.7485405212636334,0.0807474775519248
"SVM (kernel=linear, C=100, gamma=scale, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",linear,100.0,scale,3,0.0,0.7333333333333333,0.038095238095238085,0.7234126984126984,0.06186710291242446,0.7890909090909091,0.09848438228327884,0.747897521581732,0.03279782113021736
"SVM (kernel=linear, C=1000, gamma=scale, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",linear,1000.0,scale,3,0.0,0.7333333333333333,0.038095238095238085,0.7234126984126984,0.06186710291242446,0.7890909090909091,0.09848438228327884,0.747897521581732,0.03279782113021736
"SVM (kernel=poly, C=1, gamma=scale, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,scale,3,1.0,0.7238095238095238,0.07619047619047617,0.7006926406926407,0.07973015338938438,0.8109090909090909,0.08593674398615617,0.7478291273943448,0.06421403127504718
"SVM (kernel=poly, C=10, gamma=0.01, degree=4, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,0.01,4,1.0,0.7238095238095238,0.08192690730516786,0.6992424242424242,0.08774807415497127,0.8090909090909092,0.08795190270871144,0.7471694167346341,0.07471678460141867
"SVM (kernel=poly, C=0.1, gamma=scale, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,scale,3,1.0,0.7142857142857143,0.06023386019368341,0.6889535301300007,0.07362054924532735,0.830909090909091,0.10564246579151963,0.7449783549783551,0.04713894139780583
"SVM (kernel=poly, C=100, gamma=0.01, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,0.01,3,0.1,0.7142857142857143,0.06023386019368341,0.6889535301300007,0.07362054924532735,0.830909090909091,0.10564246579151963,0.7449783549783551,0.04713894139780583
"SVM (kernel=poly, C=0.1, gamma=0.1, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,0.1,3,1.0,0.7142857142857143,0.06023386019368341,0.6889535301300007,0.07362054924532735,0.830909090909091,0.10564246579151963,0.7449783549783551,0.04713894139780583
"SVM (kernel=poly, C=1, gamma=auto, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,auto,3,1.0,0.7238095238095238,0.09712418121129114,0.7103496503496503,0.11053234541903535,0.790909090909091,0.07363075175024214,0.7448647005168745,0.08303815790867083
"SVM (kernel=poly, C=1, gamma=0.1, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,0.1,3,0.1,0.6666666666666667,0.04259177099999599,0.6081699346405229,0.032386758585242266,0.9636363636363636,0.04453617714151235,0.7448514448514448,0.02880815467499995
"SVM (kernel=rbf, C=0.1, gamma=auto, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,0.1,auto,3,0.0,0.7142857142857143,0.05216405309573012,0.695172311348782,0.08846157648191015,0.8363636363636365,0.14545454545454545,0.7447611004132744,0.04565254112050042
"SVM (kernel=poly, C=100, gamma=auto, degree=5, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,auto,5,0.0,0.6761904761904762,0.0819269073051679,0.6224159663865547,0.05349399577719125,0.9272727272727274,0.08907235428302464,0.7437525437525437,0.060635603062961646
"SVM (kernel=poly, C=1, gamma=auto, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,auto,2,1.0,0.7142857142857142,0.08518354199999198,0.6871212121212121,0.08722326039166216,0.8090909090909092,0.08795190270871144,0.7408453060626973,0.07742243303244173
